time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.108350119002,0.0355475916737,12.3274697825,6.27273769601,6.25972189573,0.0,0.260788604493,0.0617418220228,3.43659583476,-0.035382769649,0.0392375364374,0.0,453.64124437610724,454.024429683184,452.4306680633129,455.0396252887505
1.3800000000000008,0.124439303996,0.0390430570911,12.5352530191,6.27059208178,6.26212554511,0.0,0.275286224004,0.0545725860292,3.48935598714,-0.0365258885095,0.0416581400071,0.0,433.5245875817016,433.72880461841663,432.7953359333347,432.6985052990712
1.4400000000000008,0.141317166578,0.0420885037909,12.7445451775,6.26856811325,6.26453734411,0.0,0.287094168313,0.0467595184298,3.48705936499,-0.0286629787817,0.0371014593835,0.0,415.66956353104314,415.2709812667445,415.0144048357818,415.7034569448927
1.5000000000000009,0.15896451125,0.0445469197901,12.9593596436,6.26722525179,6.26625933879,0.0,0.300899742425,0.0350234215818,3.67284719519,-0.0121034623187,0.00109741011989,0.0,476.0367328832396,473.27372589368184,473.55598968710717,474.8280773988259
1.560000000000001,0.177296576315,0.0463810986827,13.1786866295,6.26703573116,6.26693858263,0.0,0.310134880768,0.0260802867618,3.63816309769,0.0104810290811,0.0264226738162,0.0,404.1901115226066,406.4662037720296,405.0496891440395,407.0758771799533
1.620000000000001,0.196275958657,0.0475709920086,13.4027460487,6.26833259746,6.26842987231,0.0,0.322321775108,0.0137114933866,3.82986659364,0.0377040870186,0.0215191691212,0.0,476.45579750738506,476.0807952379559,476.88710425808523,478.96207641814163
1.680000000000001,0.215922806831,0.0480849123001,13.6362574311,6.27059871162,6.26942987044,0.0,0.332442325715,0.00366440803831,3.95343171575,0.0378971928028,0.00456740645604,0.0,457.50403189562957,456.15216431269295,459.1531041598256,459.16905472398906
1.740000000000001,0.23617420014,0.0480311778697,13.8782778635,6.27274993468,6.26932230451,0.0,0.342580980098,-0.00520284025584,4.11335638469,0.0314178777394,-0.0192354624414,0.0,470.9104084544693,469.0654749721884,469.8617469964627,469.3596208212557
1.8000000000000012,0.257017549936,0.0475099475624,14.1281426426,6.27424584791,6.26797608508,0.0,0.352318611877,-0.0119896652163,4.21509747434,0.00698841889,-0.0297628347416,0.0,453.2526982281398,452.40574847170683,454.8177425217034,452.8568679837907
1.8600000000000012,0.278414713962,0.0466409876251,14.3802642855,6.27463133182,6.26692770251,0.0,0.361033299166,-0.016942856278,4.18904973669,0.00527279287643,-0.000185404261231,0.0,411.97801929571506,414.585190136006,412.5790860995058,412.4274670409159
1.9200000000000013,0.300395601306,0.0454560829652,14.6337887792,6.27445400124,6.2671385109,0.0,0.371646787092,-0.0225349871918,4.26149878173,-0.0294737512737,0.0100402959618,0.0,444.5724217882767,445.4095116050455,446.03278179990906,443.18577686201957
1.9800000000000013,0.322954407957,0.0439542129788,14.8883682494,6.27287269282,6.26761393836,0.0,0.380269832723,-0.0276650178193,4.2246203517,-0.0207526010413,0.00331362840575,0.0,409.73046461952305,409.1318232501319,409.39277605358683,410.16789377961646
2.0400000000000014,0.346063910432,0.042092683087,15.1433618163,6.27211143152,6.2682895405,0.0,0.389997959971,-0.0344755821132,4.27497751412,-0.000109451890399,0.023692174855,0.0,436.98848338326167,438.6839944046899,437.47396710611355,439.18971618664693
2.1000000000000014,0.369701212386,0.0398412580946,15.3987218585,6.27221251111,6.26957621406,0.0,0.397801419764,-0.0405694423909,4.23716775949,0.00505120264163,0.0165213016437,0.0,408.9713313432805,408.33209992608147,409.9194087993879,410.3777656568028
2.1600000000000015,0.393850400283,0.037174267465,15.6566125983,6.27236801102,6.27091414521,0.0,0.407039117161,-0.0483006236099,4.35873699002,-0.00284774521446,0.0318857448054,0.0,460.396125619238,461.6102747845287,459.98937382823505,459.363328687419
2.2200000000000015,0.418492104933,0.0340706453638,15.9194319459,6.27225542364,6.2738257619,0.0,0.414109630901,-0.0551649214697,4.40174850548,-1.25576505894e-06,0.0698138196222,0.0,434.8042023802252,437.971807373598,437.0879981145344,437.3252236577714
2.2800000000000016,0.443506040923,0.0305403358011,16.1860358541,6.27202336529,6.27772754617,0.0,0.419277388834,-0.0625187932406,4.48473487541,-0.0130114276621,0.0531539640336,0.0,450.8610651724564,449.51589501068514,449.82761607882895,448.77278587832336
2.3400000000000016,0.46874933742,0.0265727571638,16.4566055788,6.27084964008,6.28046356265,0.0,0.421875108991,-0.0698191991232,4.53406598184,-0.037770066253,0.0228419587338,0.0,440.62507514914483,438.1128414349583,441.3067534013021,439.2580685424738
2.4000000000000017,0.49409902059,0.0221521142641,16.7291671019,6.26894912539,6.2825351087,0.0,0.422952160994,-0.0777197277647,4.55125007769,-0.0216525165825,0.051191980242,0.0,429.2162743676569,431.6163575294258,428.6979936424616,430.06504327234967
2.4600000000000017,0.519470922731,0.0171549252959,17.0077543871,6.26854125165,0.00219206316241,0.0,0.422436232571,-0.0889287820914,4.73425626977,0.0129396934506,0.0383596009477,0.0,481.8173937210822,480.84730499385154,479.3117568392051,481.93381223823155
2.520000000000002,0.544761639054,0.0115544819691,17.2924222258,6.26881194454,0.00443390995729,0.0,0.420381282604,-0.0976945057447,4.75459103469,-0.0232746510147,0.0352953841913,0.0,433.1399990648363,432.88288551827026,433.8468854251158,430.7951085982618
2.580000000000002,0.569867681029,0.00536320763941,17.5826214353,6.266834963,0.00639644823382,0.0,0.41626111425,-0.108836607689,4.91802684786,-0.0724124776321,0.026957931755,0.0,477.43220365857803,476.79591116920636,478.5239618419692,474.767433359655
2.640000000000002,0.59470190122,-0.0015084701086,17.8799557765,6.26263796031,0.00794873083326,0.0,0.411391925026,-0.12063278869,4.99278737356,-0.0654335267998,0.0236048771888,0.0,452.2636168498107,451.99355051430354,450.6831377931708,451.24327007090403
2.700000000000002,0.619178512384,-0.00926133861272,18.1860634856,6.25865665469,0.00923805022416,0.0,0.404340915849,-0.138246852851,5.2098292532,-0.0682640689946,0.0168797162768,0.0,493.92930989152154,493.43298553677283,495.10840749617864,494.8973042430746
2.760000000000002,0.643263273154,-0.0180054204107,18.4987574553,6.25453466358,0.010049927758,0.0,0.398403835387,-0.153582466057,5.21327688839,-0.0695855108822,0.00581425960267,0.0,432.71692914072895,431.78416214887255,431.2025659632935,431.08717549364036
2.820000000000002,0.666976412633,-0.0277522618038,18.8119754056,6.25060501654,0.0102683474127,0.0,0.392009977805,-0.17167106935,5.22724437456,-0.0583643209331,-0.00110702243458,0.0,435.7327157462491,435.15356169689653,434.40607164320096,435.3428281944232
2.880000000000002,0.690311023649,-0.0386288782056,19.1252942071,6.24725519919,0.00980598706713,0.0,0.385829444648,-0.191177348204,5.21675018613,-0.05119276602,-0.0261162948474,0.0,427.8722079108841,425.7374325785813,427.6410076998426,428.24929377556714
2.940000000000002,0.713233627575,-0.0509410247168,19.4436934213,6.24438599686,0.00822419630129,0.0,0.378446710637,-0.219533720997,5.39571163291,-0.0418102370908,-0.026861509776,0.0,485.8322709363852,485.77630584263187,484.83683849597406,485.5401457061552
3.000000000000002,0.735776024767,-0.0648922339017,19.7696123554,6.2418486023,0.00642524743267,0.0,0.373137802223,-0.245739738452,5.46789344786,-0.0432666571222,-0.037096132482,0.0,455.41336056116023,454.59358350051957,455.7798174657051,455.66246192901906
3.0600000000000023,0.758060773325,-0.0803083813446,20.096081865,6.23923056978,0.0044925372003,0.0,0.369852074712,-0.268349088,5.41466073637,-0.0443783898929,-0.0238968568332,0.0,415.7036010089599,416.858330661795,415.2622677698534,415.1635037073057
